1,1,000215,000216,wh,yc,
2,1,000223,000204,wh,yc,
3,1,000352,000356,wh,yx,
4,1,000403,000405,wh,yx,
5,1,000419,000427,wh,yx,
6,1,000434,000438,wh,yx,
7,1,000439,000441,wh,yx,
8,1,000717,000718,wh,yx,
9,1,001053,001054,wh,yj,
10,1,001118,001125,wh,yj,
11,1,001138,001141,wh,yj,
12,1,001400,001401,wh,yj,
13,1,001453,001505,wh,yj,
14,1,001623,001624,jc,jty,
15,1,001630,001631,jc,jty,
16,1,001635,001636,jc,jty,
17,1,001713,001714,jc,jty,
18,8,001753,001842,jc,wh,
19,1,002140,002142,jc,dw,
20,1,002143,002144,jc,dw,
21,1,002144,002148,wh,dw,
22,1,002329,002339,wh,yx,
23,1,002516,002518,wh,dw,
24,1,002546,002548,wh,dw,
25,1,002604,002610,wh,dw,
26,1,002844,002845,wh,dw,
27,1,003031,003109,jc,yx,
28,1,003113,003115,jc,yx,
29,1,003244,003245,wh,yx,
30,1,003257,003258,wh,jc,
31,1,003358,003429,wh,yx,
32,7,003606,003714,yxsm,wh,
33,1,004132,004156,yxsm,dw,
34,1,004207,004208,yxsm,dw,
35,1,004455,004456,wh,dw,
36,1,004508,004539,wh,dw,
37,1,004552,004557,wh,dw,
38,1,004603,004608,wh,dw,
39,1,004635,004648,wh,yj,
40,1,004713,004815,wh,yj,
41,1,004823,004834,wh,yj,
42,1,004841,004842,wh,yj,
43,1,004854,004859,wh,yj,
44,1,004922,004931,wh,yj,
45,1,005239,005247,wh,yx,
46,1,005255,005256,wh,yx,
47,1,005303,005309,wh,yx,
48,1,005311,005312,wh,yx,
49,1,005519,005539,jc,yx,
50,1,005548,005549,jc,yx,
51,1,005551,005553,jc,yx,
52,1,005557,005600,jc,yx,
53,1,005605,005610,jc,yx,
54,1,005618,005620,jc,yx,
55,1,005622,005623,jc,yx,
56,1,005626,005628,jc,yx,
57,1,005644,005646,yxsm,jc,
58,1,005712,005718,yxsm,yx,
59,1,005722,005723,jc,yxsm,
60,1,005723,005725,yxsm,yx,
61,1,005748,005809,yxsm,jc,
62,1,005822,005823,yxsm,jc,
63,1,010011,010012,yxsm,jty,
64,1,010013,010014,yxsm,jty,
65,1,010029,010040,yxsm,jty,
66,1,010135,010137,yxsm,jty,
67,1,010304,010309,wh,yx,
68,1,010323,010335,wh,yx,
69,1,010345,010347,wh,yx,
70,1,010405,010406,wh,yx,
71,1,010419,010500,wh,yx,
72,1,010553,010554,wh,yx,
73,1,010606,010626,wh,yx,
74,1,011213,011214,wh,yj,
75,1,011238,011243,wh,yj,
76,1,011254,011316,wh,yj,
77,3,011712,011717,jc,yxsm,
78,1,011749,011750,wh,whtj,
79,1,011835,011858,yxsm,dw,
80,1,011905,011908,yxsm,dw,
81,1,011917,011920,wh,yx,
82,1,011921,011921,yxsm,wh,
83,1,011923,011925,wh,yx,
84,1,011925,011926,yxsm,wh,
85,1,011927,011931,wh,yx,
86,1,012000,012006,wh,dw,
87,1,012036,012039,yxsm,jc,
88,1,012059,012111,yxsm,jc,
89,1,012310,012312,wh,dw,
90,1,012316,012317,wh,yc,
91,1,013855,013856,wh,dw,
92,1,014508,014511,gn,wh